CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
16737,Mr.,Steven,,Selikoff,,8384 Golden Rain Road,,Burien,Washington,United States,98168,861-555-0100,1979-05-02,High School,Skilled Manual,F,S,1,2,0,0,43615
16738,,Ramon,B,Lu,,7741 Morgan Ave.,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0196,1939-09-03,Partial College,Clerical,M,M,0,2,0,2,39793
16739,,Cory,,Weber,,1132 San Vincente Drive,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0193,1939-06-27,Bachelors ,Management,M,M,1,2,0,2,70081
16740,,Elijah,,Li,,2096 Blackwood Drive,,Melton,Victoria,Australia,3337,1 (11) 500 555-0147,1940-10-26,Bachelors ,Management,M,M,0,2,0,2,80395
16741,,Alan,,Xu,,5727 Eola,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0147,1940-09-07,Bachelors ,Management,M,M,0,2,0,2,72379
16743,,Ariana,,Stewart,,3726 Northridge Drive,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0111,1942-05-20,Bachelors ,Management,F,M,1,2,0,2,60469
18399,,Sara,D,Torres,,7740 LaCrosse Ave,,Concord,California,United States,94519,793-555-0141,1962-02-09,Partial College,Professional,F,S,1,4,3,3,147228
16745,,Krista,J,Moreno,,3371 Thors Bay Road,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0154,1942-11-24,Graduate Degree,Management,F,S,0,1,0,2,91467
16746,,Brianna,W,Peterson,,7647 Valencia Place,,Lake Oswego,Oregon,United States,97034,471-555-0141,1976-11-05,High School,Skilled Manual,F,S,0,2,0,0,41082
16747,,Alexander,S,Davis,,430 Surf Drive,,Salem,Oregon,United States,97301,138-555-0198,1975-06-14,High School,Skilled Manual,M,S,0,2,0,0,59048
16748,,Patrick,J,Peterson,,1751 Joan Ave.,,Coronado,California,United States,92118,913-555-0175,1975-06-01,High School,Skilled Manual,M,S,1,2,0,0,49765
16749,,Aaron,,Coleman,,3393 Alpha Way,,Santa Monica,California,United States,90401,914-555-0128,1974-05-10,Partial College,Skilled Manual,M,S,1,1,0,0,59308
16750,,Seth,,Sanders,,7348 Indianhead Way,,Torrance,California,United States,90505,461-555-0176,1974-05-11,Partial College,Skilled Manual,M,M,1,1,0,0,49656
16751,,Aaron,C,Scott,,199 Clymer Ct.,,Sedro Woolley,Washington,United States,98284,705-555-0178,1973-12-13,Partial College,Skilled Manual,M,M,1,1,0,0,97887
16752,,Mason,,Wright,,1347 Palisade Court,,Torrance,California,United States,90505,296-555-0176,1973-02-27,Partial College,Skilled Manual,M,S,1,1,0,0,90527
16753,,Rachel,,Harris,,8790 N. 108th St.,,Lake Oswego,Oregon,United States,97034,522-555-0152,1972-02-23,Partial College,Skilled Manual,F,S,1,2,0,0,82133
16755,,Olivia,,James,,1990 Guadalajara,,Redmond,Washington,United States,98052,386-555-0112,1972-07-26,Bachelors ,Management,F,M,1,1,0,0,107359
16756,,Richard,,Allen,,281 Windsor Drive,,Spokane,Washington,United States,99202,424-555-0148,1968-09-18,Bachelors ,Management,M,M,0,1,0,0,117980
16757,,Mackenzie,A,Cox,,6191 Story Lane,,Portland,Oregon,United States,97205,199-555-0157,1967-07-03,Graduate Degree,Management,F,M,1,0,1,1,155608
16758,,Justin,E,Perry,,6312 Woodcrest Dr,,Victoria,British Columbia,Canada,V8V,349-555-0169,1967-11-18,Graduate Degree,Management,M,M,1,0,1,1,172193
16759,,Jasmine,B,Bell,,5333 Adria Drive,,San Francisco,California,United States,94109,721-555-0147,1967-07-03,Graduate Degree,Management,F,M,0,1,1,1,151659
16760,,Sydney,,Alexander,,8162 Milden Road,,Santa Monica,California,United States,90401,666-555-0119,1959-08-11,Graduate Degree,Skilled Manual,F,S,0,0,0,4,82926
16761,,Angel,A,Ward,,6539 Hames Court,,Everett,Washington,United States,98201,175-555-0184,1972-12-12,Partial College,Clerical,M,S,1,1,4,4,38921
16762,,Franklin,,Ferrier,,1990 Bridge,,Burien,Washington,United States,98168,944-555-0168,1972-07-26,Graduate Degree,Skilled Manual,M,M,1,0,0,0,59080
16763,,Juan,R,Suarez,,1287 Youngsdale Drive,,Cliffside,British Columbia,Canada,V8Y 1L1,344-555-0182,1973-11-04,Graduate Degree,Skilled Manual,M,M,1,0,0,0,85302
16764,,Thomas,,Davis,,7811 Woodsworth Lane,,Newton,British Columbia,Canada,V2L3W8,321-555-0139,1973-05-23,Graduate Degree,Skilled Manual,M,M,1,0,0,0,65995
16765,,Dalton,R,White,,6384 Euclid Ave.,,Yakima,Washington,United States,98901,609-555-0146,1973-07-07,Graduate Degree,Skilled Manual,M,M,1,0,0,1,72521
16766,,Summer,G,Arun,,3770 Viewpoint Ct,,Beverly Hills,California,United States,90210,185-555-0119,1973-08-04,Graduate Degree,Skilled Manual,F,S,1,0,0,1,62587
16767,,Rafael,M,Liu,,1790 Holton Court,,Burbank,California,United States,91502,509-555-0160,1973-04-05,Graduate Degree,Skilled Manual,M,M,1,0,0,1,67704
16768,,Eduardo,R,Barnes,,899 Park Blvd.,,Concord,California,United States,94519,162-555-0149,1973-07-10,Graduate Degree,Skilled Manual,M,M,1,0,0,1,75092
16769,,Tyler,J,Walker,,1077 Pheasant Drive,,Downey,California,United States,90241,843-555-0171,1971-10-24,Graduate Degree,Skilled Manual,M,M,1,0,0,1,96623
16770,,Charles,,Rogers,,1435 Ash Lane,,Lakewood,California,United States,90712,615-555-0110,1971-09-22,Graduate Degree,Skilled Manual,M,M,1,0,1,1,101886
16771,,Ian,,Walker,,3686 Mac Court,,Cliffside,British Columbia,Canada,V8Y 1L1,141-555-0176,1972-12-24,Graduate Degree,Skilled Manual,M,M,1,0,1,1,77270
16772,,Morgan,S,Parker,,3382 Arrowwood Circle,,Oak Bay,British Columbia,Canada,V8P,797-555-0113,1972-01-15,Graduate Degree,Skilled Manual,F,M,1,0,1,1,56821
16773,,David,E,Lal,,3529 Midway Ct,,Woodburn,Oregon,United States,97071,679-555-0111,1972-11-06,Graduate Degree,Skilled Manual,M,M,1,0,0,1,124329
16774,,Eduardo,R,Perry,,8859 Pacheco St.,,Yakima,Washington,United States,98901,119-555-0134,1972-02-11,Graduate Degree,Skilled Manual,M,S,1,0,0,1,104136
16775,,Sarah,L,Russell,,4555 Eastgate Ave.,,Colma,California,United States,94014,815-555-0119,1972-09-17,Graduate Degree,Professional,F,M,1,0,0,1,102382
16776,,Dalton,,Lewis,,2245 Cloudview Dr,,Bellingham,Washington,United States,98225,165-555-0115,1970-03-22,Bachelors ,Skilled Manual,M,M,1,0,1,1,66525
16777,,Cameron,J,Simmons,,2124 Royal Arch Court,,Milwaukie,Oregon,United States,97222,774-555-0152,1944-09-04,Bachelors ,Management,M,M,1,2,0,4,121887
16778,,Blake,G,Hayes,,6807 Snowberry Court,,Burbank,California,United States,91502,303-555-0111,1944-09-03,Graduate Degree,Management,M,S,1,2,0,4,114081
16779,,Morgan,A,Watson,,1941 Hacienda,,West Covina,California,United States,91791,447-555-0120,1944-10-27,Bachelors ,Management,F,M,1,2,0,5,86294
16780,,Carlos,,Bailey,,9654 Pirate Lane,,Puyallup,Washington,United States,98371,117-555-0179,1945-09-24,Bachelors ,Management,M,M,1,2,0,5,118037
16781,,Dylan,,Chen,,3444 Maywood Lane,,El Cajon,California,United States,92020,453-555-0175,1945-06-18,Bachelors ,Management,M,M,1,2,0,5,99754
16782,,Lucas,,Clark,,832 Heights Ave.,,Port Orchard,Washington,United States,98366,159-555-0120,1946-02-21,Bachelors ,Management,M,M,1,3,0,5,98221
16783,,Grace,R,Barnes,,213 Valencia Place,,Tacoma,Washington,United States,98403,464-555-0157,1946-12-07,Bachelors ,Management,F,M,1,3,0,5,97646
16784,,Chloe,,Long,,225 San Miguel Rd.,,Haney,British Columbia,Canada,V2W 1W2,393-555-0132,1946-02-10,Bachelors ,Management,F,M,1,3,0,5,94766
16785,,Christian,R,Lee,,1229 Harness Circle,,Tacoma,Washington,United States,98403,190-555-0158,1946-08-12,Bachelors ,Management,M,M,1,1,1,3,102212
16786,,Lucas,A,Reed,,1566 Eagle Ct.,,Los Angeles,California,United States,90012,941-555-0188,1946-09-24,Bachelors ,Management,M,M,1,1,1,4,106724
16787,,Nicole,J,Jackson,,3836 Mt. Davidson Court,,Bellflower,California,United States,90706,660-555-0192,1946-04-26,Bachelors ,Management,F,S,1,1,1,4,90023
16788,,Ronnie,J,Gao,,5329 Notre Dame Ave,,Burlingame,California,United States,94010,318-555-0167,1947-04-14,Bachelors ,Management,M,M,1,3,0,5,103575
16790,,Hunter,A,Lopez,,7079 Green Leaf Drive,,Portland,Oregon,United States,97205,400-555-0145,1947-02-10,Bachelors ,Management,M,M,1,3,0,5,98772
16791,,Leonard,F,Yuan,,8483 Wilke Drive,,Cliffside,British Columbia,Canada,V8Y 1L1,140-555-0185,1947-05-07,Bachelors ,Management,M,S,1,3,0,5,97240
16792,,Maria,,Torres,,8202 Lion Circle,,Long Beach,California,United States,90802,662-555-0113,1947-06-10,Bachelors ,Management,F,M,1,3,0,5,76282
16793,,Savannah,F,Hernandez,,8483 Wilke Drive,,Santa Cruz,California,United States,95062,939-555-0179,1947-05-07,Bachelors ,Management,F,S,1,0,1,2,96275
16794,,Taylor,,Cook,,7610 Pepper Pl.,,Redmond,Washington,United States,98052,862-555-0136,1947-04-20,Bachelors ,Management,F,M,1,0,1,2,100290
16795,,Regina,J,Garcia,,4393 Rossmor Parkway,,Berkeley,California,United States,94704,397-555-0174,1947-05-04,Bachelors ,Management,F,M,1,1,1,4,97381
16796,,Kaitlyn,F,Martin,,6396 Pueblo Dr.,,Sedro Woolley,Washington,United States,98284,463-555-0176,1948-06-05,Partial College,Professional,F,S,1,1,1,2,69375
16797,,Evan,V,Reed,,6566 Tono Lane,,Walla Walla,Washington,United States,99362,735-555-0111,1948-11-18,Partial College,Professional,M,M,0,1,1,2,106299
16798,,Latasha,,Martin,,9613 Smiling Tree Court,,Coronado,California,United States,92118,126-555-0160,1948-05-04,Bachelors ,Management,F,M,1,0,1,2,95788
16799,,Stephanie,,Gonzales,,6119 11th,,Fremont,California,United States,94536,605-555-0110,1948-10-07,Bachelors ,Management,F,M,1,0,1,2,86292
16801,,Jasmine,,Henderson,,9956 Mcneil Place,,Bellingham,Washington,United States,98225,183-555-0118,1949-01-22,Partial College,Professional,F,S,1,2,1,2,86648
16802,,Lucas,,Allen,,4422 Mariposa,,Lynnwood,Washington,United States,98036,158-555-0171,1949-07-12,Partial College,Professional,M,S,1,2,1,2,102634
16804,,Adam,W,Zhang,,8297 Dos Encinas,,W. Linn,Oregon,United States,97068,988-555-0176,1950-12-20,High School,Professional,M,M,1,2,1,2,94532
16806,,Louis,,Zhao,,1899 Hooftrail Way,,Burlingame,California,United States,94010,100-555-0146,1950-08-04,Partial College,Professional,M,M,1,1,1,2,93022
16807,,Virginia,J,Suri,,6691 Brookview Dr,,Chula Vista,California,United States,91910,468-555-0162,1950-10-05,Partial College,Professional,F,M,1,1,1,2,61557
16808,,Jessica,R,Long,,6566 Jamie Way,,Lincoln Acres,California,United States,91950,674-555-0195,1950-10-04,Partial College,Professional,F,M,0,1,2,4,72552
16809,,Bailey,A,Sanders,,3910 Fawn Glen Circle,,Redwood City,California,United States,94063,532-555-0181,1950-06-24,Partial College,Professional,F,S,1,1,2,4,78362
16810,,Michael,E,Rodriguez,,5053 Loftus Road,,Oak Bay,British Columbia,Canada,V8P,352-555-0170,1951-09-01,High School,Professional,M,M,0,2,1,2,86234
16811,,Luis,R,Zhang,,2538 Stafford Ave,,Tacoma,Washington,United States,98403,679-555-0151,1951-04-19,Partial College,Professional,M,M,1,1,1,2,87479
16812,,Alexa,,Richardson,,6948 Midway Ct,,Imperial Beach,California,United States,91932,764-555-0166,1951-09-13,Partial College,Professional,F,M,1,2,1,2,82760
16813,,Carson,,Diaz,,5050 Mt. Diablo St.,,Lakewood,California,United States,90712,925-555-0122,1951-04-14,Partial College,Professional,M,M,1,2,1,2,98804
16814,,Isabella,D,Collins,,9022 East 87th Street,,National City,California,United States,91950,239-555-0194,1951-08-12,Partial College,Professional,F,S,1,1,2,4,67888
16815,,Jacob,,Brown,,8668 Via Neruda,,Novato,California,United States,94947,588-555-0115,1951-05-10,Partial College,Professional,M,M,1,1,2,4,103252
16816,,Julia,R,Miller,,4002 Willow Pass Dr.,,Redwood City,California,United States,94063,555-555-0194,1951-03-11,Partial College,Professional,F,M,1,1,2,4,83527
16818,,Gabrielle,,Reed,,6417 Del Rey St,,Spring Valley,California,United States,91977,659-555-0128,1951-02-03,Partial College,Professional,F,M,1,2,2,4,77999
16819,,Dalton,,Cox,,7684 Grove Way,,Issaquah,Washington,United States,98027,562-555-0158,1952-07-03,Partial College,Professional,M,M,1,2,2,4,93669
16820,,Isabella,,Gray,,6400 St. John Lane,,Port Hammond,British Columbia,Canada,V6B 3P7,438-555-0150,1952-01-13,Partial College,Professional,F,M,1,2,2,5,74934
16822,,Marshall,,Lin,,7070 W. Watson Court,,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0198,1958-11-28,Partial College,Professional,M,M,0,3,3,3,170255
16823,,Stacy,,Ruiz,,5399 Heron Ct.,,Liverpool,England,United Kingdom,L4 4HB,1 (11) 500 555-0123,1958-07-20,Partial College,Professional,F,M,0,4,3,3,145975
16824,,Randall,J,Munoz,,Dunckerstr 3578,,Berlin,Hessen,Germany,12171,1 (11) 500 555-0144,1957-05-17,High School,Professional,M,M,1,4,4,4,157132
16825,,Susan,,Zeng,,Helsenbergbogen 6,,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0172,1957-08-04,High School,Professional,F,M,1,4,4,4,131120
16826,,Roberto,A,Vazquez,,Postfach 66 16 11,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0155,1957-11-12,Partial College,Professional,M,M,1,3,4,4,152705
16828,,Logan,R,Mitchell,,1874 Virginia Hills Dr.,,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0191,1956-02-10,High School,Professional,M,M,1,2,4,4,164545
16829,,Wayne,C,Lal,,2269 Clear St.,,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0151,1956-04-27,High School,Professional,M,M,1,2,4,4,153767
16830,,Alexandra,M,Hall,,Lieblingsweg 444,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0116,1955-10-21,Partial College,Professional,F,M,1,3,4,4,130406
16831,,Theodore,T,Vazquez,,7490 Sharon Dr,,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0126,1955-05-12,Partial College,Professional,M,M,1,3,4,4,163232
16832,,Isaiah,J,Parker,,2668 E. 79th Street,,Renton,Washington,United States,98055,156-555-0115,1932-06-12,Graduate Degree,Management,M,S,1,2,0,3,125901
16833,,Richard,L,Cooper,,9023 Maryland Dr.,,Glendale,California,United States,91203,366-555-0187,1932-08-24,Graduate Degree,Management,M,M,1,1,0,3,148607
16834,,Morgan,J,Peterson,,9377 Detroit Ave,,Haney,British Columbia,Canada,V2W 1W2,348-555-0199,1933-07-21,Graduate Degree,Management,F,S,1,2,0,2,62285
16835,,Noah,,Nelson,,7082 45th St,,Burien,Washington,United States,98168,726-555-0124,1933-10-14,Graduate Degree,Management,M,M,1,2,0,4,112803
16836,,David,,Thomas,,6219 Marcia Drive,,Cliffside,British Columbia,Canada,V8Y 1L1,278-555-0197,1965-11-22,Partial College,Professional,M,M,1,3,4,4,121279
16837,,Elizabeth,K,Jackson,,3494 Jamie Way,,Langford,British Columbia,Canada,V9,363-555-0162,1965-10-23,Partial College,Professional,F,M,1,3,4,4,111758
16839,,Julia,F,Ross,,5518 San Rafael,,West Covina,California,United States,91791,716-555-0194,1965-06-19,Graduate Degree,Management,F,M,1,2,0,0,143874
16841,,James,E,Turner,,7848 York Dr.,,Westminster,British Columbia,Canada,V3L 1H4,602-555-0192,1964-11-16,Partial College,Professional,M,M,1,1,3,4,121854
16842,,Jenny,R,Yang,,602 Columbia River Ct,,Burbank,California,United States,91502,885-555-0197,1964-04-09,Bachelors ,Management,F,M,1,4,2,3,136611
16843,,Jimmy,,Ramos,,9817 Cook Street,,Concord,California,United States,94519,256-555-0148,1964-02-16,Graduate Degree,Management,M,S,0,2,2,2,182585
16844,,Emma,C,Robinson,,5377 Sahara Dr.,,Torrance,California,United States,90505,492-555-0160,1964-07-25,Bachelors ,Management,F,M,1,2,1,1,143284
16845,,Andrea,M,Adams,,4767 Detroit Ave.,,West Covina,California,United States,91791,658-555-0193,1964-09-15,Graduate Degree,Management,F,S,0,3,0,0,155004
16846,,James,G,Phillips,,8732 Carob Way,,Langley,British Columbia,Canada,V3A 4R2,200-555-0199,1963-05-09,Partial College,Professional,M,S,1,2,3,4,129206
16847,,Eduardo,,Hall,,8128 Honey Trail Lane,,Newton,British Columbia,Canada,V2M1P1,355-555-0111,1963-03-23,Partial College,Professional,M,M,1,2,3,4,123155
16848,,Jessica,,Thomas,,544 Magda Way,,Newton,British Columbia,Canada,V2L3W8,749-555-0195,1963-04-07,Partial College,Professional,F,S,0,2,3,4,104236
16849,,Jonathan,,Collins,,9808 Holiday Hills,,Victoria,British Columbia,Canada,V8V,319-555-0114,1963-09-28,Partial College,Professional,M,M,1,2,3,4,112161
16850,,Jessica,,Jenkins,,3281 Ana Mile,,Spokane,Washington,United States,99202,433-555-0119,1963-10-02,Partial College,Professional,F,S,0,2,0,0,100206
16851,,Kevin,L,Hayes,,5515 West Bouncing Rd,,Bellflower,California,United States,90706,980-555-0166,1963-04-01,Partial College,Professional,M,S,1,2,2,2,111385
16853,,Christina,A,Bailey,,3859 Anchor Ave,,Colma,California,United States,94014,394-555-0181,1963-02-20,Bachelors ,Management,F,S,1,0,3,4,152862
16854,,Seth,L,Adams,,903 West I St,,Woodland Hills,California,United States,91364,472-555-0154,1963-08-27,Graduate Degree,Management,M,M,1,3,0,0,175947
16855,,Evelyn,,Srini,,1348 Montego,,Cliffside,British Columbia,Canada,V8Y 1L1,340-555-0163,1962-11-13,Partial College,Professional,F,M,1,2,4,5,108869
16856,,Erin,,Rivera,,3812 Roundtree Drive,#5,Bremerton,Washington,United States,98312,134-555-0188,1962-12-11,Partial College,Professional,F,M,1,4,4,5,112518
16858,,Jan,,Lopez,,4214 Willbrook Court,,Everett,Washington,United States,98201,950-555-0171,1962-08-13,Partial College,Professional,F,M,1,3,2,2,103295
16859,,Jack,E,Kumar,,8609 Camino Peral,,Puyallup,Washington,United States,98371,747-555-0113,1962-08-21,Partial College,Professional,M,S,1,3,2,2,135623
16860,,Haley,M,Rogers,,8380 Sheppard Way,,Beverly Hills,California,United States,90210,101-555-0190,1962-03-17,Bachelors ,Management,F,M,1,2,3,3,133281
16861,,Luis,,Sharma,,4207 Madrid Lane,,Lakewood,California,United States,90712,630-555-0138,1962-06-10,Bachelors ,Management,M,S,0,4,2,2,162391
16862,,Timothy,A,Nelson,,7798 Esperanza Drive,,National City,California,United States,91950,267-555-0140,1962-12-20,Bachelors ,Management,M,M,1,4,2,2,153063
16863,,Kaitlyn,W,Clark,,5074 Ulfinian Way,,Beaverton,Oregon,United States,97005,261-555-0195,1961-08-11,Partial College,Professional,F,M,1,3,4,5,119552
16864,,Grace,,Ramirez,,3290 Las Palmas,,Yakima,Washington,United States,98901,414-555-0176,1961-05-06,Partial College,Professional,F,S,1,4,2,3,115617
16865,,Jordyn,,Diaz,,6539 Greenwood Circle,,Coronado,California,United States,92118,988-555-0154,1961-06-06,High School,Professional,F,M,1,4,3,3,135698
16866,,Alexandra,G,Parker,,6159 Argonne Drive,,Grossmont,California,United States,91941,974-555-0142,1961-10-26,Bachelors ,Management,F,M,1,2,3,3,140911
16867,,Katelyn,,King,,6462 Wexford Drive,,Redwood City,California,United States,94063,460-555-0179,1961-08-26,Bachelors ,Management,F,S,0,3,3,3,141950
16868,,Xavier,A,Jackson,,53 Odin Dr,,Spring Valley,California,United States,91977,161-555-0147,1961-02-04,Bachelors ,Management,M,M,0,2,3,3,172571
16869,,Vanessa,B,Patterson,,1949 Bay Court,,Torrance,California,United States,90505,953-555-0152,1961-02-01,Graduate Degree,Management,F,M,1,4,0,0,167732
16870,,Andrea,M,Morgan,,4162 Euclid Ave.,,Langley,British Columbia,Canada,V3A 4R2,743-555-0185,1955-10-02,High School,Professional,F,M,0,2,0,2,84373
16871,,Anna,A,Clark,,2419 Adobe St.,,Santa Monica,California,United States,90401,183-555-0145,1955-02-11,High School,Professional,F,M,1,1,1,2,99533
16872,,Samuel,A,Taylor,,498 Rockford Dr.,,Redwood City,California,United States,94063,345-555-0192,1954-02-27,Partial High School,Skilled Manual,M,M,1,2,0,2,106002
16873,,Damien,A,Deng,,1273 Deetmeadow Way,,Calgary,Alberta,Canada,T2P 2G8,863-555-0114,1935-03-14,High School,Professional,M,M,0,2,0,4,56216
16874,,Leslie,E,Munoz,,7748 Rose Ann Ave,,Concord,California,United States,94519,828-555-0180,1935-09-01,Bachelors ,Management,F,S,1,2,0,4,99426
16875,,Samantha,A,Diaz,,3956 Stonedale,,Coronado,California,United States,92118,125-555-0113,1935-02-27,Bachelors ,Management,F,M,1,2,0,4,99008
16876,,Jackson,,Sharma,,4895 Browse St,,Langford,British Columbia,Canada,V9,487-555-0171,1936-06-05,Partial College,Professional,M,M,0,2,0,3,57991
16877,,Katelyn,W,Adams,,5875 Providence Dr.,,Ballard,Washington,United States,98107,139-555-0154,1936-09-02,Graduate Degree,Management,F,S,1,2,0,2,65651
16878,,Devin,,Young,,8775 Boulevard,,Corvallis,Oregon,United States,97330,595-555-0160,1936-11-19,Graduate Degree,Management,M,S,1,2,0,2,68116
16879,,Morgan,D,Taylor,,5542 Orchard View Ave,,Milwaukie,Oregon,United States,97222,636-555-0114,1936-02-28,Graduate Degree,Management,F,S,1,2,0,2,90763
16880,,Edgar,M,Patel,,1639 Atchinson Stage Ct.,,Chula Vista,California,United States,91910,529-555-0113,1936-11-22,Graduate Degree,Management,M,M,1,2,0,4,113841
16881,,Ruben,A,Alonso,,2419 Adobe St.,,Colma,California,United States,94014,415-555-0124,1936-02-11,Graduate Degree,Management,M,M,1,2,0,4,110947
16882,,Robert,G,Young,,5149 Thissen Court,,Milwaukie,Oregon,United States,97222,980-555-0174,1960-06-15,Partial College,Professional,M,S,1,4,2,3,147051
16883,,Tyler,A,Davis,,3504 Tosco Way,,Lakewood,California,United States,90712,173-555-0136,1960-12-28,High School,Professional,M,S,1,1,4,4,143158
16885,,Garrett,D,Cook,,4815 Lenox Ct.,,Salem,Oregon,United States,97301,294-555-0154,1954-06-06,Partial High School,Skilled Manual,M,M,0,2,0,2,79543
16886,,Aidan,,Flores,,6868 Thornhill Place,,Portland,Oregon,United States,97205,417-555-0130,1954-10-19,Partial High School,Skilled Manual,M,M,1,2,0,2,86110
16887,,Cody,L,Rivera,,8001 Pinetree Court,,Lemon Grove,California,United States,91945,505-555-0153,1954-08-11,Partial High School,Skilled Manual,M,M,1,2,0,2,71726
16888,,Arianna,A,Hughes,,3788 Linden Lane,,El Cajon,California,United States,92020,816-555-0194,1954-02-18,Partial High School,Skilled Manual,F,S,1,2,0,3,72994
16889,,Daniel,R,Rodriguez,,1371 Vancouver Way,,Torrance,California,United States,90505,458-555-0140,1954-09-06,Partial High School,Skilled Manual,M,S,1,2,0,3,84011
16890,,Timothy,,Reed,,8662 Bailey Rd.,,Puyallup,Washington,United States,98371,204-555-0112,1954-03-03,Partial High School,Skilled Manual,M,M,1,2,0,3,92894
